Time, Rain(mm), Latitude, 23.796, Longitude, 90.423,
CCS_1d20160703, 1.000
CCS_1d20160704, 2.000
CCS_1d20160705, 3.000
CCS_1d20160706, 4.000
CCS_1d20160707, 18.000
CCS_1d20160708, 34.000
CCS_1d20160709, 15.000
CCS_1d20160710, 0.000
CCS_1d20160711, 0.000
CCS_1d20160712, 0.000
CCS_1d20160713, 0.000
CCS_1d20160714, 0.000
CCS_1d20160715, 11.000
CCS_1d20160716, 32.000
CCS_1d20160717, 0.000
CCS_1d20160718, 2.000
CCS_1d20160719, 5.000
CCS_1d20160720, 1.000
CCS_1d20160721, 0.000
CCS_1d20160722, 5.000
CCS_1d20160723, 1.000
CCS_1d20160724, 7.000
CCS_1d20160725, 14.000
CCS_1d20160726, 0.000
CCS_1d20160727, 1.000
CCS_1d20160728, 6.000
CCS_1d20160729, 21.000
CCS_1d20160730, 20.000
CCS_1d20160731, 2.000
CCS_1d20160801, 27.000
CCS_1d20160802, 0.000
CCS_1d20160803, 1.000
CCS_1d20160804, 1.000
CCS_1d20160805, 3.000
CCS_1d20160806, 0.000
CCS_1d20160807, 1.000
CCS_1d20160808, 3.000
CCS_1d20160809, 0.000
CCS_1d20160810, 1.000
CCS_1d20160811, 1.000
CCS_1d20160812, 0.000
CCS_1d20160813, 1.000
CCS_1d20160814, 3.000
CCS_1d20160815, 23.000
CCS_1d20160816, 26.000
CCS_1d20160817, 2.000
CCS_1d20160818, 3.000
CCS_1d20160819, 0.000
CCS_1d20160820, 49.000
CCS_1d20160821, 39.000
CCS_1d20160822, 0.000
CCS_1d20160823, 0.000
CCS_1d20160824, 0.000
CCS_1d20160825, 34.000
CCS_1d20160826, 0.000
CCS_1d20160827, 1.000
CCS_1d20160828, 13.000
CCS_1d20160829, 0.000
CCS_1d20160830, 0.000
CCS_1d20160831, 0.000
CCS_1d20160901, 35.000
CCS_1d20160902, 15.000
CCS_1d20160903, 3.000
CCS_1d20160904, 0.000
CCS_1d20160905, 0.000
CCS_1d20160906, 0.000
CCS_1d20160907, 0.000
CCS_1d20160908, 0.000
CCS_1d20160909, 0.000
CCS_1d20160910, 1.000
CCS_1d20160911, 5.000
CCS_1d20160912, 10.000
CCS_1d20160913, 29.000
CCS_1d20160914, 0.000
CCS_1d20160915, 0.000
CCS_1d20160916, 4.000
CCS_1d20160917, 12.000
CCS_1d20160918, 0.000
CCS_1d20160919, 24.000
CCS_1d20160920, 21.000
CCS_1d20160921, 5.000
CCS_1d20160922, 1.000
CCS_1d20160923, 0.000
CCS_1d20160924, 30.000
CCS_1d20160925, 4.000
CCS_1d20160926, 21.000
CCS_1d20160927, 0.000
CCS_1d20160928, 5.000
CCS_1d20160929, 0.000
CCS_1d20160930, 13.000
CCS_1d20161001, 5.000
CCS_1d20161002, 1.000
CCS_1d20161003, 1.000
CCS_1d20161004, 13.000
CCS_1d20161005, 26.000
CCS_1d20161006, 0.000
CCS_1d20161007, 8.000
CCS_1d20161008, 2.000
CCS_1d20161009, 1.000
CCS_1d20161010, 1.000
CCS_1d20161011, 0.000
CCS_1d20161012, 1.000
CCS_1d20161013, 0.000
CCS_1d20161014, 0.000
CCS_1d20161015, 0.000
CCS_1d20161016, 0.000
CCS_1d20161017, 0.000
CCS_1d20161018, 0.000
CCS_1d20161019, 0.000
CCS_1d20161020, 0.000
CCS_1d20161021, 0.000
CCS_1d20161022, 0.000
CCS_1d20161023, 0.000
CCS_1d20161024, 7.000
CCS_1d20161025, 0.000
CCS_1d20161026, 0.000
CCS_1d20161027, 3.000
CCS_1d20161028, 1.000
CCS_1d20161029, 0.000
CCS_1d20161030, 0.000
CCS_1d20161031, 0.000
CCS_1d20161101, 0.000
CCS_1d20161102, 0.000
CCS_1d20161103, 2.000
CCS_1d20161104, 13.000
CCS_1d20161105, 0.000
CCS_1d20161106, 0.000
CCS_1d20161107, 0.000
CCS_1d20161108, 0.000
CCS_1d20161109, 0.000
CCS_1d20161110, 0.000
CCS_1d20161111, 0.000
CCS_1d20161112, 0.000
CCS_1d20161113, 0.000
CCS_1d20161114, 0.000
CCS_1d20161115, 0.000
CCS_1d20161116, 0.000
CCS_1d20161117, 0.000
CCS_1d20161118, 0.000
CCS_1d20161119, 0.000
CCS_1d20161120, 0.000
CCS_1d20161121, 0.000
CCS_1d20161122, 0.000
CCS_1d20161123, 0.000
CCS_1d20161124, 0.000
CCS_1d20161125, 0.000
CCS_1d20161126, 0.000
CCS_1d20161127, 0.000
CCS_1d20161128, 0.000
CCS_1d20161129, 0.000
CCS_1d20161130, 0.000
CCS_1d20161201, 0.000
CCS_1d20161202, 0.000
CCS_1d20161203, 0.000
CCS_1d20161204, 0.000
CCS_1d20161205, 0.000
CCS_1d20161206, 0.000
CCS_1d20161207, 0.000
CCS_1d20161208, 0.000
CCS_1d20161209, 0.000
CCS_1d20161210, 0.000
CCS_1d20161211, 0.000
CCS_1d20161212, 0.000
CCS_1d20161213, 0.000
CCS_1d20161214, 0.000
CCS_1d20161215, 0.000
CCS_1d20161216, 0.000
CCS_1d20161217, 0.000
CCS_1d20161218, 0.000
CCS_1d20161219, 0.000
CCS_1d20161220, 0.000
CCS_1d20161221, 0.000
CCS_1d20161222, 0.000
CCS_1d20161223, 0.000
CCS_1d20161224, 0.000
CCS_1d20161225, 0.000
CCS_1d20161226, 0.000
CCS_1d20161227, 0.000
CCS_1d20161228, 0.000
CCS_1d20161229, 0.000
CCS_1d20161230, 0.000
CCS_1d20161231, 0.000
CCS_1d20170101, 0.000
CCS_1d20170102, 0.000
CCS_1d20170103, 0.000
CCS_1d20170104, 0.000
CCS_1d20170105, 0.000
CCS_1d20170106, 0.000
CCS_1d20170107, 0.000
CCS_1d20170108, 0.000
CCS_1d20170109, 0.000
CCS_1d20170110, 0.000
CCS_1d20170111, 0.000
CCS_1d20170112, 0.000
CCS_1d20170113, 0.000
CCS_1d20170114, 0.000
CCS_1d20170115, 0.000
CCS_1d20170116, 0.000
CCS_1d20170117, 0.000
CCS_1d20170118, 0.000
CCS_1d20170119, 0.000
CCS_1d20170120, 0.000
CCS_1d20170121, 0.000
CCS_1d20170122, 0.000
CCS_1d20170123, 0.000
CCS_1d20170124, 0.000
CCS_1d20170125, 0.000
CCS_1d20170126, 0.000
CCS_1d20170127, 1.000
CCS_1d20170128, 0.000
CCS_1d20170129, 0.000
CCS_1d20170130, 0.000
CCS_1d20170131, 0.000
CCS_1d20170201, 0.000
CCS_1d20170202, 0.000
CCS_1d20170203, 0.000
CCS_1d20170204, 0.000
CCS_1d20170205, 0.000
CCS_1d20170206, 0.000
CCS_1d20170207, 0.000
CCS_1d20170208, 0.000
CCS_1d20170209, 0.000
CCS_1d20170210, 0.000
CCS_1d20170211, 0.000
CCS_1d20170212, 0.000
CCS_1d20170213, 0.000
CCS_1d20170214, 0.000
CCS_1d20170215, 0.000
CCS_1d20170216, 0.000
CCS_1d20170217, 0.000
CCS_1d20170218, 0.000
CCS_1d20170219, 0.000
CCS_1d20170220, 0.000
CCS_1d20170221, 0.000
CCS_1d20170222, 0.000
CCS_1d20170223, 0.000
CCS_1d20170224, 0.000
CCS_1d20170225, 0.000
CCS_1d20170226, 0.000
CCS_1d20170227, 0.000
CCS_1d20170228, 0.000
CCS_1d20170301, 0.000
CCS_1d20170302, 0.000
CCS_1d20170303, 0.000
CCS_1d20170304, 0.000
CCS_1d20170305, 0.000
CCS_1d20170306, 0.000
CCS_1d20170307, 0.000
CCS_1d20170308, 0.000
CCS_1d20170309, 0.000
CCS_1d20170310, 5.000
CCS_1d20170311, 0.000
CCS_1d20170312, 0.000
CCS_1d20170313, 0.000
CCS_1d20170314, 0.000
CCS_1d20170315, 0.000
CCS_1d20170316, 0.000
CCS_1d20170317, 0.000
CCS_1d20170318, 2.000
CCS_1d20170319, 0.000
CCS_1d20170320, 0.000
CCS_1d20170321, 0.000
CCS_1d20170322, 0.000
CCS_1d20170323, 0.000
CCS_1d20170324, 0.000
CCS_1d20170325, 0.000
CCS_1d20170326, 0.000
CCS_1d20170327, 0.000
CCS_1d20170328, 1.000
CCS_1d20170329, 1.000
CCS_1d20170330, 0.000
CCS_1d20170331, 0.000
CCS_1d20170401, 0.000
CCS_1d20170402, 0.000
CCS_1d20170403, 7.000
CCS_1d20170404, 0.000
CCS_1d20170405, 25.000
CCS_1d20170406, 0.000
CCS_1d20170407, 2.000
CCS_1d20170408, 0.000
CCS_1d20170409, 0.000
CCS_1d20170410, 0.000
CCS_1d20170411, 0.000
CCS_1d20170412, 0.000
CCS_1d20170413, 0.000
CCS_1d20170414, 0.000
CCS_1d20170415, 1.000
CCS_1d20170416, 0.000
CCS_1d20170417, 0.000
CCS_1d20170418, 5.000
CCS_1d20170419, 47.000
CCS_1d20170420, 0.000
CCS_1d20170421, 5.000
CCS_1d20170422, 24.000
CCS_1d20170423, 1.000
CCS_1d20170424, 4.000
CCS_1d20170425, 21.000
